03-25 17:50:24.715 19058 19058 D OverlayManager: -> Updating overlay: target=com.rwyadaily.app overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:26.745 18806 19783 V APM_AudioPolicyManager: setSemStreamVolumeIndex: stream AUDIO_STREAM_MUSIC attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_MEDIA Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.745 18806 19783 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 6 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_MEDIA Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.745 18806 19783 V APM_AudioPolicyManager: setVolumeCurveIndex device 04000000, index 8
03-25 17:50:26.745 18806 19783 V APM_AudioPolicyManager: getNewOutputDevices selected devices AUDIO_DEVICE_NONE
03-25 17:50:26.745  1168  1180 D installd: Device /data has 615985152 free; requested 1048576000; needed 432590848
03-25 17:50:26.745 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:50:26.745 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:50:26.745 19058 19058 D SystemServerTiming: StartDynamicCodeLoggingService took to complete:6ms
03-25 17:50:26.745 19058 19058 I SystemServerTiming: StartPruneInstantAppsJobService
03-25 17:50:26.745  1168  1180 W installd: Failed to find storage mount for /data/media
03-25 17:50:26.746 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:50:26.746 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:50:26.746 19058 19801 I android_os_HwBinder: HwBinder: Starting thread pool for getting: vendor.samsung.hardware.biometrics.fingerprint@3.0::ISehBiometricsFingerprint/default
03-25 17:50:26.746 19058 19058 D SystemServerTiming: StartPruneInstantAppsJobService took to complete: 0ms
03-25 17:50:26.746 19058 19058 I SystemServerTiming: StartSmartThingsService
03-25 17:50:26.746 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:50:26.746 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:50:26.746 19058 19058 D oneconnect_svc: smartthings service : backgroundWhitelist successfully called
03-25 17:50:26.746 19058 19058 D SystemServerTiming: StartSmartThingsService took to complete: 1ms
03-25 17:50:26.746 19058 19058 I SystemServerTiming: StartShortcutServiceLifecycle
03-25 17:50:26.747 19058 19058 I SystemServiceManager: Starting com.android.server.pm.ShortcutService$Lifecycle
03-25 17:50:26.747 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:50:26.747 18806 19783 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:50:26.747 18232 18232 I vendor.samsung.hardware.biometrics.fingerprint@3.0-service: setNotify()
03-25 17:50:26.748 19058 19058 V HistoricalRegistry: Interaction before persistence initialized
03-25 17:50:26.748 19058 19778 I AS.AudioService: fine volume : l_volume_fine_key;index=80;device=67108864
03-25 17:50:26.748 18806 18840 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_MUSIC attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_MEDIA Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.748 18806 18840 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 6 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_MEDIA Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.748 18806 18840 V APM_AudioPolicyManager: setVolumeCurveIndex device 40000000, index 7
03-25 17:50:26.748   625   673 I servicemanager: Adding 'u:r:system_server:s0' service (shortcut:19058)
03-25 17:50:26.749 19058 19058 D SystemServerTiming: StartShortcutServiceLifecycle took to complete: 2ms
03-25 17:50:26.749 19058 19058 I SystemServerTiming: StartLauncherAppsService
03-25 17:50:26.749 19058 19058 I SystemServiceManager: Starting com.android.server.pm.LauncherAppsService
03-25 17:50:26.749   625   673 I servicemanager: Adding 'u:r:system_server:s0' service (launcherapps:19058)
03-25 17:50:26.749 18806 18840 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_ALARM attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_ALARM Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.749 18806 18840 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 2 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_ALARM Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.749 18806 18840 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000001, index 11
03-25 17:50:26.750 18232 18232 I bauth_service: BAuthService, 165
03-25 17:50:26.750 18806 19783 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_ALARM attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_ALARM Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.750 18232 18232 I bauth_service: BAuthService, 65
03-25 17:50:26.750 18232 18232 I bauth_service: BAuthService, 96
03-25 17:50:26.750 18806 19783 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 2 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_ALARM Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.750 18232 18232 I bauth_service: BAuthService, 219
03-25 17:50:26.750 18806 19783 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000002, index 11
03-25 17:50:26.750 18232 18232 I bauth_FPBAuthService: FPBAuthService, 12836
03-25 17:50:26.750 18232 18232 I bauth_FPBAuthService: 7, 8
03-25 17:50:26.750 18232 18232 I bauth_FPBAuthService: w1, s0
03-25 17:50:26.750 18232 18232 I bauth_FPBAuthService: tl 2 so 3
03-25 17:50:26.750 18232 18232 I bauth_FPQCBAuthSensorControl: FPQCBAuthSensorControl, 81
03-25 17:50:26.750 18232 18232 I bauth_FPQCBAuthSensorControl: FPQCBAuthSensorControl, 90
03-25 17:50:26.750 18232 18232 I bauth_FPBAuthService: FPBAuthService, 334
03-25 17:50:26.750 18232 18232 I bauth_FPBAuthService: tasv 1 2 0
03-25 17:50:26.751 18232 18232 I bauth_FPBAuthService: FPBAuthService, 12674
03-25 17:50:26.751 18232 18232 I bauth_FPBAuthService: 7, 2
03-25 17:50:26.751 18232 18232 I bauth_FPBAuthService: FPBAuthService, 12547
03-25 17:50:26.751 18232 18232 I bauth_FPQCBAuthSensorControl: FPQCBAuthSensorControl, 559
03-25 17:50:26.751 18232 18232 I bauth_FPBAuthService: FPBAuthServiceStorage::readCBGEData /data/vendor/biometrics/meta/cbge_0.dat is exist
03-25 17:50:26.751 18232 18232 I bauth_FPQCBAuthSensorControl: FPQCBAuthSensorControl, 657
03-25 17:50:26.751 18232 18232 I qfp-vendorlib: QFPControl_DeviceGetModelInfo
03-25 17:50:26.751 18232 18232 I bauth_FPQCBAuthSensorControl: FPQCBAuthSensorControl, 662
03-25 17:50:26.751 18232 18232 I bauth_FPBAuthService: mi N97X
03-25 17:50:26.751 18232 18232 I bauth_FPBAuthService: FPBAuthService, 8798
03-25 17:50:26.751 18232 18232 I bauth_FPBAuthService: FPBAuthService, 10570
03-25 17:50:26.751 18232 18232 I bauth_FPBAuthService: FPBAuthService, 10571
03-25 17:50:26.751 18232 18232 I bauth_FPBAuthService: conm
03-25 17:50:26.751 18232 18232 I bauth_FPBAuthService: cosm
03-25 17:50:26.751 18806 18840 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_ALARM attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_ALARM Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.751 18232 18232 I bauth_FPBAuthService: FPBAuthService, 1099
03-25 17:50:26.751 18232 18232 I bauth_FPBAuthService: 1 0
03-25 17:50:26.751 18806 18840 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 2 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_ALARM Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.751 18232 18232 I bauth_FPQCBAuthSensorControl: FPQCBAuthSensorControl, 169
03-25 17:50:26.751 18232 18232 I qfp-vendorlib: QFPControl_DevicePowerCtrl 1
03-25 17:50:26.751 18806 18840 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000080, index 11
03-25 17:50:26.751 18232 18232 I qfp-vendorlib: QFPControl_DeviceSpiCtrl 1
03-25 17:50:26.751 18232 18232 I bauth_FPQCBAuthSensorControl: dscc 1
03-25 17:50:26.751 18232 18232 I bauth_FPBAuthService: FPBAuthService, 1145
03-25 17:50:26.751 18232 18232 I bauth_FPBAuthService: FPBAuthService, 10618
03-25 17:50:26.751 18232 18232 I bauth_TLC_Communicator: Call FUNC ID 0x3, 7
03-25 17:50:26.751 18232 18232 I bauth_TLC_Communicator: Call FUNC ID 0x10
03-25 17:50:26.751 18232 18232 I bauth_TLC_Communicator: QSApp SB Size is 2482624
03-25 17:50:26.751 18806 18806 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_ALARM attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_ALARM Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.751 18806 18806 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 2 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_ALARM Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.751 18806 18806 V APM_AudioPolicyManager: setVolumeCurveIndex device 40000000, index 11
03-25 17:50:26.751 18232 18232 I bauth_TLC_Communicator: can not find version
03-25 17:50:26.751 18232 18232 I bauth_TLC_Communicator: can not find version
03-25 17:50:26.751 18232 18232 I bauth_TLC_Communicator: can not find version
03-25 17:50:26.752 18806 18806 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_NOTIFICATION attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_NOTIFICATION Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.752 18806 18806 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 7 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_NOTIFICATION Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.752 18806 18806 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000001, index 0
03-25 17:50:26.753 18806 18806 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_NOTIFICATION attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_NOTIFICATION Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.753 18806 18806 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 7 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_NOTIFICATION Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.753 18806 18806 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000002, index 0
03-25 17:50:26.753 18806 18806 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_NOTIFICATION attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_NOTIFICATION Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.753 18806 18806 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 7 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_NOTIFICATION Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.753 18806 18806 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000080, index 6
03-25 17:50:26.754 18806 18806 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_NOTIFICATION attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_NOTIFICATION Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.754 18806 18806 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 7 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_NOTIFICATION Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.754 18806 18806 V APM_AudioPolicyManager: setVolumeCurveIndex device 40000000, index 11
03-25 17:50:26.755 18806 18806 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_BLUETOOTH_SCO attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_UNKNOWN Source: AUDIO_SOURCE_DEFAULT Flags: 0x4 Tags:  }
03-25 17:50:26.755 18806 18806 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 3 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_UNKNOWN Source: AUDIO_SOURCE_DEFAULT Flags: 0x4 Tags:  }
03-25 17:50:26.755 18806 18806 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000010, index 7
03-25 17:50:26.756 18806 18806 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_BLUETOOTH_SCO attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_UNKNOWN Source: AUDIO_SOURCE_DEFAULT Flags: 0x4 Tags:  }
03-25 17:50:26.756 18806 18806 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 3 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_UNKNOWN Source: AUDIO_SOURCE_DEFAULT Flags: 0x4 Tags:  }
03-25 17:50:26.756 18806 18806 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000020, index 15
03-25 17:50:26.756 18806 18806 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_BLUETOOTH_SCO attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_UNKNOWN Source: AUDIO_SOURCE_DEFAULT Flags: 0x4 Tags:  }
03-25 17:50:26.756 18806 18806 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 3 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_UNKNOWN Source: AUDIO_SOURCE_DEFAULT Flags: 0x4 Tags:  }
03-25 17:50:26.756 18806 18806 V APM_AudioPolicyManager: setVolumeCurveIndex device 40000000, index 7
03-25 17:50:26.757 18806 18806 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_ENFORCED_AUDIBLE attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_UNKNOWN Source: AUDIO_SOURCE_DEFAULT Flags: 0x1 Tags:  }
03-25 17:50:26.757 18806 18806 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 5 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_UNKNOWN Source: AUDIO_SOURCE_DEFAULT Flags: 0x1 Tags:  }
03-25 17:50:26.757 18806 18806 V APM_AudioPolicyManager: setVolumeCurveIndex device 40000000, index 15
03-25 17:50:26.758 18806 18806 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_DTMF attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_VOICE_COMMUNICATION_SIGNALLING Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.758 18806 18806 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 4 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_VOICE_COMMUNICATION_SIGNALLING Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.758 18806 18806 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000001, index 15
03-25 17:50:26.758 18806 18806 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_DTMF attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_VOICE_COMMUNICATION_SIGNALLING Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.758 18806 18806 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 4 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_VOICE_COMMUNICATION_SIGNALLING Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.758 18806 18806 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000002, index 15
03-25 17:50:26.759 18232 18232 I bauth_TLC_Communicator: ptav:6.0.0.6
03-25 17:50:26.759 18232 18232 I bauth_TLC_Communicator: opta
03-25 17:50:26.759 18806 18806 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_DTMF attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_VOICE_COMMUNICATION_SIGNALLING Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.759 18806 18806 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 4 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_VOICE_COMMUNICATION_SIGNALLING Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.759 18806 18806 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000020, index 15
03-25 17:50:26.760 18232 18232 E ion     : ioctl c0044901 failed with code -1: Inappropriate ioctl for device
03-25 17:50:26.760 18806 18806 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_DTMF attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_VOICE_COMMUNICATION_SIGNALLING Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.760 18806 18806 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 4 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_VOICE_COMMUNICATION_SIGNALLING Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.760 18806 18806 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000080, index 15
03-25 17:50:26.759 19058 19058 D SystemServerTiming: StartLauncherAppsService took to complete: 11ms
03-25 17:50:26.760 19058 19058 I SystemServerTiming: StartCrossProfileAppsService
03-25 17:50:26.760 19058 19058 I SystemServiceManager: Starting com.android.server.pm.CrossProfileAppsService
03-25 17:50:26.761   625   673 I servicemanager: Adding 'u:r:system_server:s0' service (crossprofileapps:19058)
03-25 17:50:26.761 19058 19058 D SystemServerTiming: StartCrossProfileAppsService took to complete: 1ms
03-25 17:50:26.761 19058 19058 I SystemServerTiming: StartPeopleService
03-25 17:50:26.761 19058 19058 I SystemServiceManager: Starting com.android.server.people.PeopleService
03-25 17:50:26.762 18806 18806 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_DTMF attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_VOICE_COMMUNICATION_SIGNALLING Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.762 18806 18806 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 4 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_VOICE_COMMUNICATION_SIGNALLING Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:50:26.762 18806 18806 V APM_AudioPolicyManager: setVolumeCurveIndex device 40000000, index 11
03-25 17:50:26.762   625   673 I servicemanager: Adding 'u:r:system_server:s0' service (people:19058)
03-25 17:50:26.762 19058 19058 D SystemServerTiming: StartPeopleService took to complete: 1ms
03-25 17:50:26.762 19058 19058 I SystemServerTiming: StartMediaMetricsManager
03-25 17:50:26.762 19058 19058 I SystemServiceManager: Starting com.android.server.media.metrics.MediaMetricsManagerService
03-25 17:50:26.763 18806 19783 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_TTS attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_UNKNOWN Source: AUDIO_SOURCE_DEFAULT Flags: 0x8 Tags:  }
03-25 17:50:26.763 18806 19783 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 12 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_UNKNOWN Source: AUDIO_SOURCE_DEFAULT Flags: 0x8 Tags:  }
03-25 17:50:26.763 18806 19783 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000001, index 0
03-25 17:50:26.763   625   673 I servicemanager: Adding 'u:r:system_server:s0' service (media_metrics:19058)
03-25 17:50:26.764 18806 18806 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_TTS attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_UNKNOWN Source: AUDIO_SOURCE_DEFAULT Flags: 0x8 Tags:  }
