NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:22.752 21950 21950 I bauth_FPQCBAuthSensorControl: FPQCBAuthSensorControl, 662
03-25 17:55:22.752 21950 21950 I bauth_FPBAuthService: mi N97X
03-25 17:55:22.752 21950 21950 I bauth_FPBAuthService: FPBAuthService, 8798
03-25 17:55:22.752 21950 21950 I bauth_FPBAuthService: FPBAuthService, 10570
03-25 17:55:22.752 21950 21950 I bauth_FPBAuthService: FPBAuthService, 10571
03-25 17:55:22.752 21950 21950 I bauth_FPBAuthService: conm
03-25 17:55:22.752 21950 21950 I bauth_FPBAuthService: cosm
03-25 17:55:22.752 21950 21950 I bauth_FPBAuthService: FPBAuthService, 1099
03-25 17:55:22.752 21950 21950 I bauth_FPBAuthService: 1 0
03-25 17:55:22.752 21950 21950 I bauth_FPQCBAuthSensorControl: FPQCBAuthSensorControl, 169
03-25 17:55:22.752 21950 21950 I qfp-vendorlib: QFPControl_DevicePowerCtrl 1
03-25 17:55:22.752 22665 22665 V APM_AudioPolicyManager: computeVolume: stream 3, index 0, volume 0.000000, deviceTypes 0x2
03-25 17:55:22.752 22665 22665 V APM_AudioPolicyManager: computeVolume: stream 3, index 1, volume 0.007079, deviceTypes 0x2
03-25 17:55:22.752 21950 21950 I qfp-vendorlib: QFPControl_DeviceSpiCtrl 1
03-25 17:55:22.752 21950 21950 I bauth_FPQCBAuthSensorControl: dscc 1
03-25 17:55:22.752 21950 21950 I bauth_FPBAuthService: FPBAuthService, 1145
03-25 17:55:22.752 21950 21950 I bauth_FPBAuthService: FPBAuthService, 10618
03-25 17:55:22.752 21950 21950 I bauth_TLC_Communicator: Call FUNC ID 0x3, 7
03-25 17:55:22.752 21950 21950 I bauth_TLC_Communicator: Call FUNC ID 0x10
03-25 17:55:22.752 21950 21950 I bauth_TLC_Communicator: QSApp SB Size is 2482624
03-25 17:55:22.752 21950 21950 I bauth_TLC_Communicator: can not find version
03-25 17:55:22.752 21950 21950 I bauth_TLC_Communicator: can not find version
03-25 17:55:22.752 21950 21950 I bauth_TLC_Communicator: can not find version
03-25 17:55:22.753 22867 23392 I AS.AudioService: fine volume : l_volume_fine_key;index=80;device=67108864
03-25 17:55:22.753 22665 22665 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_MUSIC attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_MEDIA Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.753 22665 22665 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 6 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_MEDIA Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.753 22665 22665 V APM_AudioPolicyManager: setVolumeCurveIndex device 40000000, index 7
03-25 17:55:22.754 22665 22665 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_ALARM attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_ALARM Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.754 22665 22665 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 2 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_ALARM Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.754 22665 22665 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000001, index 11
03-25 17:55:22.756 21950 21950 I bauth_TLC_Communicator: ptav:6.0.0.6
03-25 17:55:22.756 21950 21950 I bauth_TLC_Communicator: opta
03-25 17:55:22.756 21950 21950 E ion     : ioctl c0044901 failed with code -1: Inappropriate ioctl for device
03-25 17:55:22.756 22867 22867 D SystemServerTiming: StartLauncherAppsService took to complete: 9ms
03-25 17:55:22.756 22867 22867 I SystemServerTiming: StartCrossProfileAppsService
03-25 17:55:22.756 22867 22867 I SystemServiceManager: Starting com.android.server.pm.CrossProfileAppsService
03-25 17:55:22.757   625   673 I servicemanager: Adding 'u:r:system_server:s0' service (crossprofileapps:22867)
03-25 17:55:22.757 22867 22867 D SystemServerTiming: StartCrossProfileAppsService took to complete: 1ms
03-25 17:55:22.757 22665 22709 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_ALARM attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_ALARM Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.757 22867 22867 I SystemServerTiming: StartPeopleService
03-25 17:55:22.757 22665 22709 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 2 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_ALARM Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.757 22665 22709 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000002, index 11
03-25 17:55:22.757 22867 22867 I SystemServiceManager: Starting com.android.server.people.PeopleService
03-25 17:55:22.757   625   673 I servicemanager: Adding 'u:r:system_server:s0' service (people:22867)
03-25 17:55:22.758 22867 23387 D DevicePolicyManager: Overriding device admin policies from XML.
03-25 17:55:22.758 22665 22709 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_ALARM attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_ALARM Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.758 22665 22709 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 2 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_ALARM Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.758 22665 22709 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000080, index 11
03-25 17:55:22.758 22867 22867 D SystemServerTiming: StartPeopleService took to complete: 0ms
03-25 17:55:22.758 22867 22867 I SystemServerTiming: StartMediaMetricsManager
03-25 17:55:22.758 22867 22867 I SystemServiceManager: Starting com.android.server.media.metrics.MediaMetricsManagerService
03-25 17:55:22.758 22665 22709 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_ALARM attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_ALARM Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.758 22665 22709 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 2 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_ALARM Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.758 22665 22709 V APM_AudioPolicyManager: setVolumeCurveIndex device 40000000, index 11
03-25 17:55:22.758 22867 23387 D PowerManagerService: [api] setMaximumScreenOffTimeoutFromDeviceAdmin: userId: 0 timeMs: 9223372036854775807 (uid: 1000 pid: 22867)
03-25 17:55:22.759 22665 22709 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_NOTIFICATION attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_NOTIFICATION Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.759 22665 22709 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 7 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_NOTIFICATION Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.759 22665 22709 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000001, index 0
03-25 17:55:22.760 22665 22709 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_NOTIFICATION attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_NOTIFICATION Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.760 22665 22709 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 7 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_NOTIFICATION Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.760 22665 22709 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000002, index 0
03-25 17:55:22.760 22665 22709 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_NOTIFICATION attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_NOTIFICATION Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.760 22665 22709 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 7 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_NOTIFICATION Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.760 22665 22709 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000080, index 6
03-25 17:55:22.761   625   673 I servicemanager: Adding 'u:r:system_server:s0' service (media_metrics:22867)
03-25 17:55:22.761 22665 22709 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_NOTIFICATION attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_NOTIFICATION Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.761 22867 23387 W PackageManager: Not removing package com.google.android.trichromelibrary hosting lib com.google.android.trichromelibrary version 626111933 used by [VersionedPackage[com.google.android.webview/626111933], VersionedPackage[com.android.chrome/626111933]] for user 0
03-25 17:55:22.761 22665 22709 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 7 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_NOTIFICATION Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.761 22665 22709 V APM_AudioPolicyManager: setVolumeCurveIndex device 40000000, index 11
03-25 17:55:22.762 22665 22709 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_BLUETOOTH_SCO attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_UNKNOWN Source: AUDIO_SOURCE_DEFAULT Flags: 0x4 Tags:  }
03-25 17:55:22.762 22665 22709 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 3 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_UNKNOWN Source: AUDIO_SOURCE_DEFAULT Flags: 0x4 Tags:  }
03-25 17:55:22.762 22665 22709 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000010, index 7
03-25 17:55:22.763 22665 22709 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_BLUETOOTH_SCO attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_UNKNOWN Source: AUDIO_SOURCE_DEFAULT Flags: 0x4 Tags:  }
03-25 17:55:22.763 22665 22709 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 3 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_UNKNOWN Source: AUDIO_SOURCE_DEFAULT Flags: 0x4 Tags:  }
03-25 17:55:22.763 22665 22709 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000020, index 15
03-25 17:55:22.763 22665 22665 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_BLUETOOTH_SCO attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_UNKNOWN Source: AUDIO_SOURCE_DEFAULT Flags: 0x4 Tags:  }
03-25 17:55:22.763 22665 22665 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 3 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_UNKNOWN Source: AUDIO_SOURCE_DEFAULT Flags: 0x4 Tags:  }
03-25 17:55:22.763 22665 22665 V APM_AudioPolicyManager: setVolumeCurveIndex device 40000000, index 7
03-25 17:55:22.764 22665 22665 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_ENFORCED_AUDIBLE attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_UNKNOWN Source: AUDIO_SOURCE_DEFAULT Flags: 0x1 Tags:  }
03-25 17:55:22.764 22665 22665 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 5 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_UNKNOWN Source: AUDIO_SOURCE_DEFAULT Flags: 0x1 Tags:  }
03-25 17:55:22.764 22665 22665 V APM_AudioPolicyManager: setVolumeCurveIndex device 40000000, index 15
03-25 17:55:22.764 22665 22665 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_DTMF attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_VOICE_COMMUNICATION_SIGNALLING Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.764 22665 22665 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 4 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_VOICE_COMMUNICATION_SIGNALLING Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.764 22665 22665 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000001, index 15
03-25 17:55:22.764 22665 22665 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_DTMF attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_VOICE_COMMUNICATION_SIGNALLING Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.765 22665 22665 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 4 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_VOICE_COMMUNICATION_SIGNALLING Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.765 22665 22665 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000002, index 15
03-25 17:55:22.765 22665 22665 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_DTMF attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_VOICE_COMMUNICATION_SIGNALLING Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.765 22665 22665 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 4 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_VOICE_COMMUNICATION_SIGNALLING Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.765 22665 22665 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000020, index 15
03-25 17:55:22.765 22665 22665 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_DTMF attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_VOICE_COMMUNICATION_SIGNALLING Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.765 22665 22665 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 4 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_VOICE_COMMUNICATION_SIGNALLING Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.765 22665 22665 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000080, index 15
03-25 17:55:22.766 22665 22665 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_DTMF attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_VOICE_COMMUNICATION_SIGNALLING Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.766 22665 22665 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 4 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_VOICE_COMMUNICATION_SIGNALLING Source: AUDIO_SOURCE_DEFAULT Flags: 0x0 Tags:  }
03-25 17:55:22.766 22665 22665 V APM_AudioPolicyManager: setVolumeCurveIndex device 40000000, index 11
03-25 17:55:22.766 22665 22665 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_TTS attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_UNKNOWN Source: AUDIO_SOURCE_DEFAULT Flags: 0x8 Tags:  }
03-25 17:55:22.766 22665 22665 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 12 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_UNKNOWN Source: AUDIO_SOURCE_DEFAULT Flags: 0x8 Tags:  }
03-25 17:55:22.766 22665 22665 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000001, index 0
03-25 17:55:22.766 22665 22665 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_TTS attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_UNKNOWN Source: AUDIO_SOURCE_DEFAULT Flags: 0x8 Tags:  }
03-25 17:55:22.766 22665 22665 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 12 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_UNKNOWN Source: AUDIO_SOURCE_DEFAULT Flags: 0x8 Tags:  }
03-25 17:55:22.766 22665 22665 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000002, index 0
03-25 17:55:22.766 22867 22867 D SystemServerTiming: StartMediaMetricsManager took to complete: 9ms
03-25 17:55:22.766 22867 22867 I SystemServerTiming: StartOemWifi
03-25 17:55:22.766  1168  1168 D installd: Device /data has 609222656 free; requested 1048576000; needed 439353344
03-25 17:55:22.767  1168  1168 W installd: Failed to find storage mount for /data/media
03-25 17:55:22.767 22665 22665 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_TTS attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_UNKNOWN Source: AUDIO_SOURCE_DEFAULT Flags: 0x8 Tags:  }
03-25 17:55:22.767 22665 22665 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 12 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_UNKNOWN Source: AUDIO_SOURCE_DEFAULT Flags: 0x8 Tags:  }
03-25 17:55:22.767 22665 22665 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000004, index 8
03-25 17:55:22.767 22665 22665 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_TTS attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_UNKNOWN Source: AUDIO_SOURCE_DEFAULT Flags: 0x8 Tags:  }
03-25 17:55:22.767 22665 22665 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 12 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_UNKNOWN Source: AUDIO_SOURCE_DEFAULT Flags: 0x8 Tags:  }
03-25 17:55:22.767 22665 22665 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000008, index 8
03-25 17:55:22.767 22665 22665 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_TTS attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_UNKNOWN Source: AUDIO_SOURCE_DEFAULT Flags: 0x8 Tags:  }
03-25 17:55:22.767 22665 22665 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 12 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_UNKNOWN Source: AUDIO_SOURCE_DEFAULT Flags: 0x8 Tags:  }
03-25 17:55:22.767 22665 22665 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000020, index 7
03-25 17:55:22.768 22665 22665 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_TTS attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_UNKNOWN Source: AUDIO_SOURCE_DEFAULT Flags: 0x8 Tags:  }
03-25 17:55:22.768 22665 22665 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 12 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_UNKNOWN Source: AUDIO_SOURCE_DEFAULT Flags: 0x8 Tags:  }
03-25 17:55:22.768 22665 22665 V APM_AudioPolicyManager: setVolumeCurveIndex device 00000080, index 7
03-25 17:55:22.768 22665 22665 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_TTS attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_UNKNOWN Source: AUDIO_SOURCE_DEFAULT Flags: 0x8 Tags:  }
03-25 17:55:22.768 22665 22665 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 12 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_UNKNOWN Source: AUDIO_SOURCE_DEFAULT Flags: 0x8 Tags:  }
03-25 17:55:22.768 22665 22665 V APM_AudioPolicyManager: setVolumeCurveIndex device 00008000, index 14
03-25 17:55:22.768 22665 22665 V APM_AudioPolicyManager: setStreamVolumeIndex: stream AUDIO_STREAM_TTS attributes={ Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_UNKNOWN Source: AUDIO_SOURCE_DEFAULT Flags: 0x8 Tags:  }
03-25 17:55:22.768 22665 22665 V APM_AudioPolicyManager: setVolumeIndexForAttributes: group 12 matching with { Content type: AUDIO_CONTENT_TYPE_UNKNOWN Usage: AUDIO_USAGE_UNKNOWN Source: AUDIO_SOURCE_DEFAULT Flags: 0x8 Tags:  }
